transaction_id,date,customer_id,product_name,category,quantity,unit_price,total_amount,region,payment_method,shipping_cost
T3886,2022-02-23,C3856,Coffee Maker,Home,2,89.99,179.98,Central,PayPal,4.99
T3887,2022-02-24,C3320,Kitchen Knife Set,Home,1,99.99,99.99,East,PayPal,0.0
T3888,2022-02-24,C2970,Running Shoes,Sports,1,119.99,119.99,North,PayPal,0.0
T3889,2022-02-24,C2770,Desk Lamp,Home,1,39.99,39.99,South,Gift Card,4.99
T3890,2022-02-24,C2517,Wireless Earbuds,Electronics,2,79.99,159.98,North,PayPal,0.0
T3891,2022-02-24,C3014,Phone Case,Electronics,1,19.99,19.99,West,Debit Card,4.99
T3892,2022-02-24,C2173,Desk Lamp,Home,1,39.99,39.99,South,Debit Card,4.99
T3893,2022-02-24,C3430,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,0.0
T3894,2022-02-24,C1614,Yoga Mat,Sports,1,26.92,26.92,Central,Gift Card,4.99
T3895,2022-02-24,C4250,Yoga Mat,Sports,3,29.99,89.97,South,Credit Card,0.0
T3896,2022-02-24,C1546,Phone Case,Electronics,1,19.99,19.99,East,PayPal,9.99
T3897,2022-02-24,C3867,Bluetooth Speaker,Electronics,1,69.99,69.99,,Credit Card,0.0
T3898,2022-02-24,C2352,Coffee Maker,Home,1,89.99,89.99,North,Credit Card,9.99
T3899,2022-02-24,C3516,Yoga Mat,Sports,3,29.99,89.97,North,Debit Card,0.0
T3900,2022-02-24,C3008,Desk Lamp,Home,1,39.99,39.99,North,PayPal,9.99
T3901,2022-02-24,C3154,Laptop Stand,Electronics,1,49.99,49.99,North,PayPal,0.0
T3902,2022-02-24,C4491,Yoga Mat,Sports,2,29.99,59.98,East,Debit Card,9.99
T3903,2022-02-24,C3033,Kitchen Knife Set,Home,2,99.99,199.98,Central,Debit Card,9.99
T3904,2022-02-24,C3723,Laptop Stand,Electronics,1,46.01,46.01,South,Gift Card,4.99
T3905,2022-02-24,C2255,Water Bottle,Sports,1,24.99,24.99,East,Gift Card,4.99
T3906,2022-02-24,C4469,Running Shoes,Sports,1,119.99,119.99,,PayPal,0.0
T3907,2022-02-24,C3880,Running Shoes,Sports,1,119.99,119.99,South,Credit Card,0.0
T3908,2022-02-24,C1482,Wireless Earbuds,Electronics,1,79.99,79.99,South,Credit Card,4.99
T3909,2022-02-24,C4155,Coffee Maker,Home,1,68.81,68.81,East,PayPal,9.99
T3910,2022-02-24,C2783,Running Shoes,Sports,1,119.99,119.99,West,Credit Card,9.99
T3911,2022-02-24,C3261,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,PayPal,9.99
T3912,2022-02-24,C3687,Running Shoes,Sports,1,119.99,119.99,North,PayPal,0.0
T3913,2022-02-24,C1270,Desk Lamp,Home,3,39.99,119.97,North,Credit Card,4.99
T3914,2022-02-24,C3038,Desk Lamp,Home,1,39.99,39.99,West,Gift Card,9.99
T3915,2022-02-24,C4341,Water Bottle,Sports,1,24.99,24.99,East,Gift Card,9.99
T3916,2022-02-24,C4078,Water Bottle,Sports,1,24.99,24.99,Central,Debit Card,0.0
T3917,2022-02-24,C2703,Coffee Maker,Home,3,89.99,269.97,North,Gift Card,4.99
T3918,2022-02-24,C3100,Coffee Maker,Home,1,70.02,70.02,Central,Gift Card,4.99
T3919,2022-02-24,C2711,Running Shoes,Sports,1,119.99,119.99,North,Credit Card,9.99
T3920,2022-02-24,C4277,Water Bottle,Sports,1,24.99,24.99,Central,PayPal,4.99
T3921,2022-02-24,C4970,Wireless Earbuds,Electronics,1,72.34,72.34,Central,Debit Card,0.0
T3922,2022-02-24,C3697,Coffee Maker,Home,1,89.99,89.99,Central,PayPal,9.99
T3923,2022-02-24,C3418,Desk Lamp,Home,1,39.99,39.99,Central,Debit Card,4.99
T3924,2022-02-24,C2863,Kitchen Knife Set,Home,1,99.99,99.99,Central,PayPal,9.99
T3925,2022-02-24,C2668,Phone Case,Electronics,3,16.32,48.97,Central,Credit Card,4.99
T3926,2022-02-24,C4744,Desk Lamp,Home,1,39.99,39.99,Central,Debit Card,4.99
T3927,2022-02-24,C2084,Backpack,Office,1,59.99,59.99,East,Credit Card,0.0
T3928,2022-02-24,C2040,Bluetooth Speaker,Electronics,2,69.99,139.98,West,PayPal,0.0
T3929,2022-02-24,C1908,Notebook Set,Office,1,14.99,14.99,West,Debit Card,4.99
T3930,2022-02-24,C4926,Wireless Earbuds,Electronics,1,79.99,79.99,North,PayPal,9.99
T3931,2022-02-24,C1066,Notebook Set,Office,1,14.99,14.99,Central,PayPal,9.99
T3932,2022-02-24,C1874,Bluetooth Speaker,Electronics,1,66.33,66.33,Central,PayPal,0.0
T3933,2022-02-24,C2593,Running Shoes,Sports,2,119.99,239.98,Central,PayPal,0.0
T3934,2022-02-24,C1058,Notebook Set,Office,2,14.99,29.98,West,Credit Card,4.99
T3935,2022-02-24,C2965,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Credit Card,0.0
T3936,2022-02-24,C1692,Kitchen Knife Set,Home,1,99.99,99.99,East,PayPal,4.99
T3937,2022-02-24,C1835,Coffee Maker,Home,2,89.99,179.98,South,PayPal,0.0
T3938,2022-02-24,C3221,Laptop Stand,Electronics,2,49.99,99.98,Central,Credit Card,0.0
T3939,2022-02-24,C4494,Coffee Maker,Home,2,89.99,179.98,North,Debit Card,0.0
T3940,2022-02-25,C1464,Laptop Stand,Electronics,2,49.99,99.98,West,PayPal,0.0
T3941,2022-02-25,C4192,Notebook Set,Office,1,14.99,14.99,Central,Gift Card,9.99
T3942,2022-02-25,C3516,Yoga Mat,Sports,1,29.99,29.99,East,Credit Card,4.99
T3943,2022-02-25,C2588,Yoga Mat,Sports,1,29.99,29.99,South,PayPal,9.99
T3944,2022-02-25,C3540,Wireless Earbuds,Electronics,1,79.99,79.99,North,Credit Card,0.0
T3945,2022-02-25,C3138,Coffee Maker,Home,1,89.99,89.99,Central,Debit Card,4.99
T3946,2022-02-25,C2393,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Gift Card,0.0
T3947,2022-02-25,C2648,Notebook Set,Office,3,14.99,44.97,South,Debit Card,0.0
T3948,2022-02-25,C4168,Backpack,Office,1,59.99,59.99,Central,Credit Card,9.99
T3949,2022-02-25,C4824,Running Shoes,Sports,2,119.99,239.98,West,Gift Card,4.99
T3950,2022-02-25,C1815,Water Bottle,Sports,1,24.99,24.99,North,Credit Card,4.99
T3951,2022-02-25,C3722,Running Shoes,Sports,1,98.52,98.52,East,PayPal,4.99
T3952,2022-02-25,C4971,Kitchen Knife Set,Home,3,99.99,299.97,East,Gift Card,0.0
T3953,2022-02-25,C3435,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,9.99
T3954,2022-02-25,C3267,Coffee Maker,Home,1,89.99,89.99,Central,PayPal,0.0
T3955,2022-02-25,C4220,Backpack,Office,1,59.99,59.99,East,Debit Card,4.99
T3956,2022-02-25,C2201,Notebook Set,Office,1,14.99,14.99,North,Credit Card,0.0
T3957,2022-02-25,C1560,Laptop Stand,Electronics,2,49.99,99.98,East,Gift Card,0.0
T3958,2022-02-25,C2687,Laptop Stand,Electronics,2,49.99,99.98,North,PayPal,0.0
T3959,2022-02-25,C2228,Phone Case,Electronics,1,19.99,19.99,West,Credit Card,0.0
T3960,2022-02-25,C3915,Laptop Stand,Electronics,1,49.99,49.99,North,Debit Card,9.99
T3961,2022-02-25,C1410,Backpack,Office,1,59.99,59.99,East,Credit Card,0.0
T3962,2022-02-25,C2303,Laptop Stand,Electronics,2,49.99,99.98,North,Debit Card,9.99
T3963,2022-02-25,C1322,Running Shoes,Sports,1,119.99,119.99,South,Credit Card,4.99
T3964,2022-02-25,C3253,Laptop Stand,Electronics,1,49.99,49.99,Central,Credit Card,9.99
T3965,2022-02-25,C4564,Notebook Set,Office,1,14.99,14.99,Central,PayPal,9.99
T3966,2022-02-25,C4667,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Credit Card,4.99
T3967,2022-02-25,C4035,Desk Lamp,Home,1,32.66,32.66,North,Debit Card,0.0
T3968,2022-02-25,C3409,Yoga Mat,Sports,2,29.99,59.98,North,Credit Card,4.99
T3969,2022-02-25,C2479,Wireless Earbuds,Electronics,1,79.99,79.99,West,Credit Card,4.99
T3970,2022-02-25,C3298,Coffee Maker,Home,1,89.99,89.99,South,Credit Card,4.99
T3971,2022-02-25,C4760,Coffee Maker,Home,2,89.99,179.98,Central,Credit Card,9.99
T3972,2022-02-25,C3984,Wireless Earbuds,Electronics,2,79.99,159.98,South,Debit Card,9.99
T3973,2022-02-25,C2670,Bluetooth Speaker,Electronics,1,69.99,69.99,North,PayPal,9.99
T3974,2022-02-25,C1768,Kitchen Knife Set,Home,1,99.99,99.99,West,Debit Card,0.0
T3975,2022-02-25,C3731,Desk Lamp,Home,1,39.99,39.99,West,Debit Card,9.99
T3976,2022-02-25,C2656,Laptop Stand,Electronics,1,49.99,49.99,Central,Gift Card,9.99
T3977,2022-02-25,C3524,Laptop Stand,Electronics,1,49.99,49.99,North,Gift Card,4.99
T3978,2022-02-25,C1005,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Gift Card,9.99
T3979,2022-02-25,C3831,Running Shoes,Sports,1,119.99,119.99,South,Debit Card,9.99
T3980,2022-02-25,C1542,Backpack,Office,2,53.04,106.09,North,Debit Card,0.0
T3981,2022-02-25,C2616,Kitchen Knife Set,Home,1,76.44,76.44,South,Debit Card,4.99
T3982,2022-02-25,C3669,Yoga Mat,Sports,1,29.99,29.99,South,Credit Card,9.99
T3983,2022-02-26,C2398,Wireless Earbuds,Electronics,2,79.99,159.98,South,Gift Card,0.0
T3984,2022-02-26,C4217,Coffee Maker,Home,2,89.99,179.98,North,PayPal,4.99
T3985,2022-02-26,C3125,Desk Lamp,Home,1,39.99,39.99,East,Gift Card,9.99
T3986,2022-02-26,C1597,Running Shoes,Sports,1,119.99,119.99,South,Gift Card,4.99
T3987,2022-02-26,C4514,Running Shoes,Sports,1,119.99,119.99,South,Gift Card,4.99
T3988,2022-02-26,C2032,Laptop Stand,Electronics,2,49.99,99.98,North,Gift Card,4.99
T3989,2022-02-26,C1244,Coffee Maker,Home,2,83.49,166.98,West,PayPal,0.0
T3990,2022-02-26,C2160,Desk Lamp,Home,1,32.29,32.29,East,Debit Card,4.99
T3991,2022-02-26,C4123,Wireless Earbuds,Electronics,1,79.99,79.99,Central,Credit Card,9.99
T3992,2022-02-26,C3638,Phone Case,Electronics,1,19.99,19.99,South,Gift Card,0.0
T3993,2022-02-26,C4438,Kitchen Knife Set,Home,2,99.99,199.98,West,Gift Card,4.99
T3994,2022-02-26,C2794,Coffee Maker,Home,1,89.99,89.99,South,Credit Card,0.0
T3995,2022-02-26,C1896,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Debit Card,0.0
T3996,2022-02-26,C3138,Laptop Stand,Electronics,1,49.99,49.99,East,Credit Card,4.99
T3997,2022-02-26,C2270,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Credit Card,0.0
T3998,2022-02-26,C1438,Backpack,Office,2,59.99,119.98,South,PayPal,4.99
T3999,2022-02-26,C3737,Running Shoes,Sports,1,119.99,119.99,Central,Debit Card,9.99
T4000,2022-02-26,C1013,Phone Case,Electronics,2,19.99,39.98,South,Credit Card,4.99
T4001,2022-02-26,C2719,Kitchen Knife Set,Home,1,99.99,99.99,Central,PayPal,0.0
T4002,2022-02-26,C1444,Phone Case,Electronics,1,19.99,19.99,East,Gift Card,4.99
T4003,2022-02-26,C3401,Kitchen Knife Set,Home,1,99.99,99.99,South,Gift Card,9.99
T4004,2022-02-26,C2461,Backpack,Office,2,59.99,119.98,North,Gift Card,4.99
T4005,2022-02-26,C2003,Backpack,Office,1,59.99,59.99,East,Credit Card,4.99
T4006,2022-02-26,C1987,Water Bottle,Sports,1,24.99,24.99,Central,PayPal,4.99
T4007,2022-02-26,C3303,Running Shoes,Sports,1,119.99,119.99,North,Credit Card,0.0
T4008,2022-02-26,C1947,Backpack,Office,2,59.99,119.98,West,Credit Card,0.0
T4009,2022-02-26,C4025,Phone Case,Electronics,1,19.99,19.99,North,Credit Card,9.99
T4010,2022-02-26,C1555,Notebook Set,Office,2,14.99,29.98,South,Debit Card,0.0
T4011,2022-02-26,C4760,Water Bottle,Sports,1,20.02,20.02,Central,Gift Card,0.0
T4012,2022-02-26,C4644,Laptop Stand,Electronics,1,49.99,49.99,West,Debit Card,0.0
T4013,2022-02-26,C3505,Water Bottle,Sports,1,24.99,24.99,North,Credit Card,4.99
T4014,2022-02-26,C3576,Backpack,Office,1,59.99,59.99,South,Credit Card,4.99
T4015,2022-02-26,C1684,Kitchen Knife Set,Home,1,99.99,99.99,North,Gift Card,0.0
T4016,2022-02-26,C1409,Desk Lamp,Home,1,39.99,39.99,North,Debit Card,9.99
T4017,2022-02-26,C4828,Laptop Stand,Electronics,1,44.45,44.45,East,Gift Card,9.99
T4018,2022-02-26,C4026,Kitchen Knife Set,Home,2,99.99,199.98,North,Credit Card,9.99
T4019,2022-02-26,C4368,Laptop Stand,Electronics,1,49.99,49.99,South,Debit Card,9.99
T4020,2022-02-26,C1802,Wireless Earbuds,Electronics,2,79.99,159.98,South,Debit Card,0.0
T4021,2022-02-26,C3710,Laptop Stand,Electronics,1,49.99,49.99,West,Debit Card,9.99
T4022,2022-02-26,C3965,Coffee Maker,Home,1,80.55,80.55,South,PayPal,9.99
T4023,2022-02-26,C2768,Laptop Stand,Electronics,1,49.99,49.99,South,Credit Card,0.0
T4024,2022-02-26,C1701,Phone Case,Electronics,1,19.99,19.99,East,Credit Card,9.99
T4025,2022-02-26,C4657,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,0.0
T4026,2022-02-26,C1629,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,4.99
T4027,2022-02-26,C1680,Running Shoes,Sports,1,119.99,119.99,East,PayPal,4.99
T4028,2022-02-26,C3434,Coffee Maker,Home,1,89.99,89.99,Central,Debit Card,4.99
T4029,2022-02-26,C4427,Desk Lamp,Home,2,39.99,79.98,West,PayPal,4.99
T4030,2022-02-26,C4793,Laptop Stand,Electronics,2,49.99,99.98,North,Debit Card,4.99
T4031,2022-02-26,C3193,Laptop Stand,Electronics,1,49.99,49.99,West,Credit Card,9.99
T4032,2022-02-26,C1519,Yoga Mat,Sports,1,29.99,29.99,North,Debit Card,9.99
T4033,2022-02-26,C4510,Kitchen Knife Set,Home,1,99.99,99.99,North,Gift Card,4.99
T4034,2022-02-26,C4021,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Credit Card,9.99
T4035,2022-02-26,C1949,Coffee Maker,Home,1,89.99,89.99,South,Debit Card,0.0
T4036,2022-02-26,C3226,Notebook Set,Office,1,14.99,14.99,North,Debit Card,9.99
T4037,2022-02-26,C1383,Notebook Set,Office,1,12.82,12.82,East,PayPal,4.99
T4038,2022-02-26,C2751,Notebook Set,Office,1,11.78,11.78,West,Debit Card,0.0
T4039,2022-02-26,C1366,Running Shoes,Sports,1,119.99,119.99,Central,Debit Card,9.99
T4040,2022-02-26,C3239,Phone Case,Electronics,2,17.87,35.75,North,PayPal,4.99
T4041,2022-02-26,C4470,Coffee Maker,Home,2,89.99,179.98,East,Credit Card,0.0
T4042,2022-02-26,C4175,Wireless Earbuds,Electronics,1,79.99,79.99,North,Credit Card,0.0
T4043,2022-02-26,C4040,Water Bottle,Sports,2,24.99,49.98,Central,Credit Card,0.0
T4044,2022-02-26,C4903,Kitchen Knife Set,Home,3,99.99,299.97,North,Gift Card,9.99
T4045,2022-02-26,C4225,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Credit Card,9.99
T4046,2022-02-26,C2281,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,9.99
T4047,2022-02-26,C2196,Bluetooth Speaker,Electronics,1,69.99,69.99,East,Debit Card,0.0
T4048,2022-02-26,C3459,Notebook Set,Office,2,14.99,29.98,Central,Gift Card,4.99
T4049,2022-02-26,C4145,Phone Case,Electronics,2,19.99,39.98,North,Debit Card,0.0
T4050,2022-02-26,C4228,Laptop Stand,Electronics,1,49.99,49.99,North,PayPal,4.99
T4051,2022-02-26,C1107,Phone Case,Electronics,1,16.73,16.73,North,Credit Card,0.0
T4052,2022-02-26,C2006,Bluetooth Speaker,Electronics,1,69.99,69.99,West,PayPal,9.99
T4053,2022-02-26,C2126,Water Bottle,Sports,1,22.36,22.36,Central,Debit Card,4.99
T4054,2022-02-26,C1965,Desk Lamp,Home,1,39.99,39.99,West,Debit Card,4.99
T4055,2022-02-26,C2317,Notebook Set,Office,2,14.99,29.98,East,Credit Card,4.99
T4056,2022-02-26,C4215,Laptop Stand,Electronics,1,49.99,49.99,Central,Gift Card,9.99
T4057,2022-02-27,C1161,Wireless Earbuds,Electronics,1,79.99,79.99,West,Credit Card,4.99
T4058,2022-02-27,C3466,Running Shoes,Sports,1,119.99,119.99,Central,Gift Card,9.99
T4059,2022-02-27,C1069,Water Bottle,Sports,1,24.99,24.99,Central,Debit Card,0.0
T4060,2022-02-27,C4801,Yoga Mat,Sports,1,27.3,27.3,North,Gift Card,4.99
T4061,2022-02-27,C3167,Notebook Set,Office,1,12.91,12.91,North,PayPal,9.99
T4062,2022-02-27,C4510,Kitchen Knife Set,Home,1,99.99,99.99,South,Gift Card,4.99
T4063,2022-02-27,C2548,Running Shoes,Sports,1,119.99,119.99,South,,4.99
T4064,2022-02-27,C3756,Laptop Stand,Electronics,1,49.99,49.99,North,Debit Card,9.99
T4065,2022-02-27,C2208,Desk Lamp,Home,1,39.99,39.99,South,PayPal,4.99
T4066,2022-02-27,C1994,Laptop Stand,Electronics,2,49.99,99.98,West,Debit Card,4.99
T4067,2022-02-27,C3164,Kitchen Knife Set,Home,2,99.99,199.98,West,Debit Card,0.0
T4068,2022-02-27,C2031,Laptop Stand,Electronics,1,49.99,49.99,North,Gift Card,0.0
T4069,2022-02-27,C3587,Desk Lamp,Home,1,39.99,39.99,West,Debit Card,4.99
T4070,2022-02-27,C4548,Water Bottle,Sports,1,24.99,24.99,North,Debit Card,4.99
T4071,2022-02-27,C2511,Running Shoes,Sports,1,119.99,119.99,East,Debit Card,4.99
T4072,2022-02-27,C4733,Running Shoes,Sports,1,119.99,119.99,North,Credit Card,4.99
T4073,2022-02-27,C4244,Desk Lamp,Home,2,39.99,79.98,East,PayPal,9.99
T4074,2022-02-27,C3172,Backpack,Office,1,59.99,59.99,Central,Credit Card,0.0
T4075,2022-02-27,C3856,Kitchen Knife Set,Home,1,79.82,79.82,Central,Debit Card,4.99
T4076,2022-02-27,C1549,Water Bottle,Sports,1,24.99,24.99,West,Credit Card,9.99
T4077,2022-02-27,C2186,Kitchen Knife Set,Home,1,99.99,99.99,North,PayPal,0.0
T4078,2022-02-27,C1855,Running Shoes,Sports,1,119.99,119.99,East,Debit Card,9.99
T4079,2022-02-27,C4618,Laptop Stand,Electronics,1,49.99,49.99,North,Gift Card,9.99
T4080,2022-02-27,C4301,Running Shoes,Sports,1,119.99,119.99,North,Credit Card,0.0
T4081,2022-02-27,C3155,Kitchen Knife Set,Home,1,99.99,99.99,West,Credit Card,9.99
T4082,2022-02-27,C1813,Wireless Earbuds,Electronics,1,79.99,79.99,South,Credit Card,9.99
T4083,2022-02-27,C1887,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Gift Card,9.99
T4084,2022-02-27,C1160,Water Bottle,Sports,1,24.99,24.99,West,Credit Card,9.99
T4085,2022-02-27,C4760,Yoga Mat,Sports,3,29.99,89.97,Central,Gift Card,4.99
T4086,2022-02-27,C4515,Desk Lamp,Home,1,37.68,37.68,West,Credit Card,0.0
T4087,2022-02-27,C1108,Coffee Maker,Home,1,89.99,89.99,North,Credit Card,4.99
T4088,2022-02-27,C3446,Desk Lamp,Home,1,31.02,31.02,Central,Credit Card,0.0
T4089,2022-02-27,C2934,Kitchen Knife Set,Home,1,99.99,99.99,West,PayPal,9.99
T4090,2022-02-27,C3441,Laptop Stand,Electronics,1,49.99,49.99,North,Gift Card,0.0
T4091,2022-02-27,C2604,Backpack,Office,1,59.99,59.99,East,PayPal,0.0
T4092,2022-02-27,C4311,Wireless Earbuds,Electronics,2,69.65,139.3,North,PayPal,0.0
T4093,2022-02-27,C1947,Notebook Set,Office,1,14.99,14.99,West,Gift Card,4.99
T4094,2022-02-27,C4098,Wireless Earbuds,Electronics,1,79.99,79.99,West,Debit Card,0.0
T4095,2022-02-27,C1883,Kitchen Knife Set,Home,1,99.99,99.99,Central,Debit Card,0.0
T4096,2022-02-27,C2372,Running Shoes,Sports,2,119.99,239.98,East,Gift Card,0.0
T4097,2022-02-27,C1149,Yoga Mat,Sports,1,29.99,29.99,East,Debit Card,9.99
T4098,2022-02-27,C4060,Notebook Set,Office,1,14.99,14.99,North,PayPal,9.99
T4099,2022-02-27,C2382,Wireless Earbuds,Electronics,1,79.99,79.99,South,Gift Card,4.99
T4100,2022-02-27,C4238,Desk Lamp,Home,1,39.99,39.99,North,Credit Card,0.0
T4101,2022-02-27,C1073,Kitchen Knife Set,Home,1,90.6,90.6,North,Debit Card,0.0
T4102,2022-02-27,C2479,Notebook Set,Office,1,14.99,14.99,West,Gift Card,9.99
T4103,2022-02-27,C4124,Yoga Mat,Sports,1,29.99,29.99,North,Gift Card,0.0
T4104,2022-02-27,C2312,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Credit Card,0.0
T4105,2022-02-27,C2394,Running Shoes,Sports,1,119.99,119.99,East,Credit Card,4.99
T4106,2022-02-27,C2786,Notebook Set,Office,1,14.99,14.99,Central,Credit Card,4.99
T4107,2022-02-27,C2738,Bluetooth Speaker,Electronics,2,69.99,139.98,Central,Debit Card,9.99
T4108,2022-02-27,C4405,Running Shoes,Sports,1,119.99,119.99,East,PayPal,9.99
T4109,2022-02-27,C3271,Wireless Earbuds,Electronics,1,64.86,64.86,North,Gift Card,0.0
T4110,2022-02-27,C2953,Water Bottle,Sports,1,24.99,24.99,Central,Debit Card,4.99
T4111,2022-02-27,C3642,Wireless Earbuds,Electronics,1,79.99,79.99,East,Credit Card,0.0
T4112,2022-02-27,C2849,Yoga Mat,Sports,2,29.99,59.98,North,Credit Card,9.99
T4113,2022-02-27,C3379,Water Bottle,Sports,1,24.99,24.99,North,PayPal,4.99
T4114,2022-02-27,C1064,Backpack,Office,1,59.99,59.99,West,PayPal,9.99
T4115,2022-02-27,C3448,Coffee Maker,Home,1,89.99,89.99,Central,Gift Card,9.99
T4116,2022-02-27,C4561,Backpack,Office,1,59.99,59.99,East,Gift Card,0.0
T4117,2022-02-27,C3192,Notebook Set,Office,1,14.99,14.99,East,Gift Card,9.99
T4118,2022-02-27,C2353,Backpack,Office,1,59.99,59.99,Central,Credit Card,4.99
T4119,2022-02-27,C4634,Wireless Earbuds,Electronics,1,79.99,79.99,East,Debit Card,0.0
T4120,2022-02-27,C4305,Running Shoes,Sports,2,110.13,220.26,South,PayPal,0.0
T4121,2022-02-27,C3293,Desk Lamp,Home,1,39.99,39.99,North,Gift Card,9.99
T4122,2022-02-27,C1634,Kitchen Knife Set,Home,2,86.15,172.3,West,Credit Card,4.99
T4123,2022-02-27,C1125,Desk Lamp,Home,2,39.99,79.98,West,Debit Card,9.99
T4124,2022-02-27,C4862,Running Shoes,Sports,2,119.99,239.98,South,Debit Card,4.99
T4125,2022-02-27,C4718,Bluetooth Speaker,Electronics,1,69.99,69.99,East,Debit Card,9.99
T4126,2022-02-27,C3298,Coffee Maker,Home,1,89.99,89.99,North,PayPal,0.0
T4127,2022-02-27,C4634,Water Bottle,Sports,2,24.99,49.98,North,Debit Card,9.99
T4128,2022-02-28,C2398,Backpack,Office,2,59.99,119.98,North,Debit Card,4.99
T4129,2022-02-28,C3230,Backpack,Office,2,59.99,119.98,South,Gift Card,9.99
T4130,2022-02-28,C3346,Laptop Stand,Electronics,1,43.0,43.0,West,PayPal,4.99
T4131,2022-02-28,C1061,Bluetooth Speaker,Electronics,1,64.1,64.1,Central,Gift Card,4.99
T4132,2022-02-28,C3808,Yoga Mat,Sports,1,29.99,29.99,South,Debit Card,9.99
T4133,2022-02-28,C4783,Water Bottle,Sports,2,24.99,49.98,North,PayPal,0.0
T4134,2022-02-28,C1610,Laptop Stand,Electronics,2,49.99,99.98,South,PayPal,9.99
T4135,2022-02-28,C1166,Laptop Stand,Electronics,1,49.99,49.99,North,Debit Card,4.99
T4136,2022-02-28,C3104,Running Shoes,Sports,1,106.02,106.02,West,Gift Card,4.99
T4137,2022-02-28,C1478,Yoga Mat,Sports,2,29.99,59.98,,Debit Card,0.0
T4138,2022-02-28,C4335,Yoga Mat,Sports,1,29.99,29.99,Central,PayPal,0.0
T4139,2022-02-28,C2536,Wireless Earbuds,Electronics,1,79.99,79.99,Central,Credit Card,9.99
T4140,2022-02-28,C2200,Bluetooth Speaker,Electronics,3,69.99,209.97,Central,Credit Card,9.99
T4141,2022-02-28,C1725,Water Bottle,Sports,1,20.78,20.78,Central,Debit Card,9.99
T4142,2022-02-28,C3568,Phone Case,Electronics,1,19.99,19.99,South,Credit Card,9.99
T4143,2022-02-28,C2146,Water Bottle,Sports,1,24.99,24.99,East,Credit Card,4.99
T4144,2022-02-28,C2153,Phone Case,Electronics,1,19.99,19.99,West,Debit Card,0.0
T4145,2022-02-28,C4626,Kitchen Knife Set,Home,2,99.99,199.98,South,Gift Card,4.99
T4146,2022-02-28,C1079,Bluetooth Speaker,Electronics,1,54.41,54.41,Central,Credit Card,9.99
T4147,2022-02-28,C4383,Phone Case,Electronics,3,19.99,59.97,West,Gift Card,0.0
T4148,2022-02-28,C4819,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,4.99
T4149,2022-02-28,C3146,Wireless Earbuds,Electronics,1,79.99,79.99,Central,PayPal,0.0
T4150,2022-02-28,C2859,Running Shoes,Sports,1,119.99,119.99,South,Credit Card,0.0
T4151,2022-02-28,C4811,Water Bottle,Sports,1,24.99,24.99,South,Debit Card,4.99
T4152,2022-02-28,C1324,Desk Lamp,Home,1,34.35,34.35,West,Credit Card,0.0
T4153,2022-02-28,C1321,Coffee Maker,Home,1,89.99,89.99,Central,Debit Card,0.0
T4154,2022-02-28,C1974,Desk Lamp,Home,1,35.99,35.99,Central,PayPal,0.0
T4155,2022-02-28,C3348,Phone Case,Electronics,1,19.99,19.99,East,Gift Card,0.0
T4156,2022-02-28,C1304,Running Shoes,Sports,2,119.99,239.98,Central,PayPal,4.99
T4157,2022-02-28,C3973,Laptop Stand,Electronics,1,49.99,49.99,South,PayPal,0.0
T4158,2022-02-28,C2204,Coffee Maker,Home,2,89.99,179.98,Central,Credit Card,0.0
T4159,2022-02-28,C1216,Desk Lamp,Home,1,39.99,39.99,South,Gift Card,0.0
T4160,2022-02-28,C1416,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Gift Card,9.99
T4161,2022-02-28,C4707,Yoga Mat,Sports,1,29.99,29.99,West,Gift Card,9.99
T4162,2022-02-28,C1764,Notebook Set,Office,1,14.99,14.99,North,Credit Card,0.0
T4163,2022-02-28,C4361,Bluetooth Speaker,Electronics,1,59.37,59.37,Central,Debit Card,0.0
T4164,2022-02-28,C3127,Bluetooth Speaker,Electronics,2,69.99,139.98,West,Debit Card,9.99
T4165,2022-02-28,C4398,Notebook Set,Office,2,14.99,29.98,West,Gift Card,0.0
T4166,2022-02-28,C1948,Desk Lamp,Home,1,39.99,39.99,Central,Debit Card,0.0
T4167,2022-02-28,C3791,Notebook Set,Office,1,14.99,14.99,East,Gift Card,0.0
